Htno,Subcode,Subname,Internals,Grade,Credits
21B81A04A4,R2031048,SUMMER INTERNSHIP 2 MONTHS (MANDATORY) A,0,A,1.5
21B81A04A4,R203104C,COMPUTER ARCHITECTURE & ORGANIZATION,25,C,3.0
21B81A04A4,R203105F,DATA STRUCTURES,23,A,3.0
21B81A04A5,R2031041,ANALOG ICS AND APPLICATIONS,24,C,3.0
21B81A04A5,R2031042,ELECTROMAGNETIC WAVES AND TRANSMISSION L,22,B,3.0
21B81A04A5,R2031043,DIGITAL COMMUNICATIONS,26,C,3.0
21B81A04A5,R2031044,ANALOG ICS AND APPLICATIONS LAB,12,A,1.5
21B81A04A5,R2031045,DIGITAL COMMUNICATIONS LAB,15,A+,1.5
21B81A04A5,R2031046,DATA STRUCTURES USING JAVA LAB,0,A+,2.0
21B81A04A5,R2031047,INDIAN TRADITIONAL KNOWLEDGE,19,COMPLE,0.0
21B81A04A5,R2031048,SUMMER INTERNSHIP 2 MONTHS (MANDATORY) A,0,A,1.5
21B81A04A5,R203104C,COMPUTER ARCHITECTURE & ORGANIZATION,25,B,3.0
21B81A04A5,R203105F,DATA STRUCTURES,23,B,3.0
21B81A04A6,R2031041,ANALOG ICS AND APPLICATIONS,21,C,3.0
21B81A04A6,R2031042,ELECTROMAGNETIC WAVES AND TRANSMISSION L,20,D,3.0
21B81A04A6,R2031043,DIGITAL COMMUNICATIONS,24,D,3.0
21B81A04A6,R2031044,ANALOG ICS AND APPLICATIONS LAB,10,B,1.5
21B81A04A6,R2031045,DIGITAL COMMUNICATIONS LAB,15,A+,1.5
21B81A04A6,R2031046,DATA STRUCTURES USING JAVA LAB,0,C,2.0
21B81A04A6,R2031047,INDIAN TRADITIONAL KNOWLEDGE,15,COMPLE,0.0
21B81A04A6,R2031048,SUMMER INTERNSHIP 2 MONTHS (MANDATORY) A,0,A,1.5
21B81A04A6,R203104C,COMPUTER ARCHITECTURE & ORGANIZATION,25,C,3.0
21B81A04A6,R203105F,DATA STRUCTURES,17,C,3.0
21B81A04A7,R2031041,ANALOG ICS AND APPLICATIONS,16,E,3.0
21B81A04A7,R2031042,ELECTROMAGNETIC WAVES AND TRANSMISSION L,16,E,3.0
21B81A04A7,R2031043,DIGITAL COMMUNICATIONS,22,D,3.0
21B81A04A7,R2031044,ANALOG ICS AND APPLICATIONS LAB,10,B,1.5
21B81A04A7,R2031045,DIGITAL COMMUNICATIONS LAB,14,A,1.5
21B81A04A7,R2031046,DATA STRUCTURES USING JAVA LAB,0,A,2.0
21B81A04A7,R2031047,INDIAN TRADITIONAL KNOWLEDGE,20,COMPLE,0.0
21B81A04A7,R2031048,SUMMER INTERNSHIP 2 MONTHS (MANDATORY) A,0,A,1.5
21B81A04A7,R203104C,COMPUTER ARCHITECTURE & ORGANIZATION,22,D,3.0
21B81A04A7,R203105F,DATA STRUCTURES,17,D,3.0
21B81A04A8,R2031041,ANALOG ICS AND APPLICATIONS,22,D,3.0
21B81A04A8,R2031042,ELECTROMAGNETIC WAVES AND TRANSMISSION L,20,C,3.0
21B81A04A8,R2031043,DIGITAL COMMUNICATIONS,27,B,3.0
21B81A04A8,R2031044,ANALOG ICS AND APPLICATIONS LAB,12,A,1.5
21B81A04A8,R2031045,DIGITAL COMMUNICATIONS LAB,14,A+,1.5
21B81A04A8,R2031046,DATA STRUCTURES USING JAVA LAB,0,A+,2.0
21B81A04A8,R2031047,INDIAN TRADITIONAL KNOWLEDGE,15,COMPLE,0.0
21B81A04A8,R2031048,SUMMER INTERNSHIP 2 MONTHS (MANDATORY) A,0,A+,1.5
21B81A04A8,R203104C,COMPUTER ARCHITECTURE & ORGANIZATION,28,B,3.0
21B81A04A8,R203105F,DATA STRUCTURES,24,C,3.0
21B81A04A9,R2031041,ANALOG ICS AND APPLICATIONS,8,F,0.0
21B81A04A9,R2031042,ELECTROMAGNETIC WAVES AND TRANSMISSION L,7,F,0.0
21B81A04A9,R2031043,DIGITAL COMMUNICATIONS,11,F,0.0
21B81A04A9,R2031044,ANALOG ICS AND APPLICATIONS LAB,0,ABSENT,0.0
21B81A04A9,R2031045,DIGITAL COMMUNICATIONS LAB,5,ABSENT,0.0
21B81A04A9,R2031046,DATA STRUCTURES USING JAVA LAB,0,ABSENT,0.0
21B81A04A9,R2031047,INDIAN TRADITIONAL KNOWLEDGE,18,COMPLE,0.0
21B81A04A9,R2031048,SUMMER INTERNSHIP 2 MONTHS (MANDATORY) A,0,B,1.5
21B81A04A9,R203104C,COMPUTER ARCHITECTURE & ORGANIZATION,9,F,0.0
21B81A04A9,R203105F,DATA STRUCTURES,7,F,0.0
21B81A04B1,R2031041,ANALOG ICS AND APPLICATIONS,9,F,0.0
21B81A04B1,R2031042,ELECTROMAGNETIC WAVES AND TRANSMISSION L,4,F,0.0
21B81A04B1,R2031043,DIGITAL COMMUNICATIONS,11,F,0.0
21B81A04B1,R2031044,ANALOG ICS AND APPLICATIONS LAB,0,ABSENT,0.0
21B81A04B1,R2031045,DIGITAL COMMUNICATIONS LAB,0,ABSENT,0.0
21B81A04B1,R2031046,DATA STRUCTURES USING JAVA LAB,0,ABSENT,0.0
21B81A04B1,R2031047,INDIAN TRADITIONAL KNOWLEDGE,0,COMPLE,0.0
21B81A04B1,R2031048,SUMMER INTERNSHIP 2 MONTHS (MANDATORY) A,0,B,1.5
21B81A04B1,R203104C,COMPUTER ARCHITECTURE & ORGANIZATION,7,F,0.0
21B81A04B1,R203105F,DATA STRUCTURES,7,E,3.0
21B81A04B2,R2031041,ANALOG ICS AND APPLICATIONS,16,E,3.0
21B81A04B2,R2031042,ELECTROMAGNETIC WAVES AND TRANSMISSION L,19,F,0.0
21B81A04B2,R2031043,DIGITAL COMMUNICATIONS,19,E,3.0
21B81A04B2,R2031044,ANALOG ICS AND APPLICATIONS LAB,10,A,1.5
21B81A04B2,R2031045,DIGITAL COMMUNICATIONS LAB,15,A+,1.5
21B81A04B2,R2031046,DATA STRUCTURES USING JAVA LAB,0,A+,2.0
21B81A04B2,R2031047,INDIAN TRADITIONAL KNOWLEDGE,19,COMPLE,0.0
21B81A04B2,R2031048,SUMMER INTERNSHIP 2 MONTHS (MANDATORY) A,0,A+,1.5
21B81A04B2,R203104C,COMPUTER ARCHITECTURE & ORGANIZATION,23,D,3.0
21B81A04B2,R203105F,DATA STRUCTURES,23,D,3.0
21B81A04B3,R2031041,ANALOG ICS AND APPLICATIONS,23,B,3.0
21B81A04B3,R2031042,ELECTROMAGNETIC WAVES AND TRANSMISSION L,24,B,3.0
21B81A04B3,R2031043,DIGITAL COMMUNICATIONS,26,B,3.0
21B81A04B3,R2031044,ANALOG ICS AND APPLICATIONS LAB,12,A,1.5
21B81A04B3,R2031045,DIGITAL COMMUNICATIONS LAB,15,A+,1.5
21B81A04B3,R2031046,DATA STRUCTURES USING JAVA LAB,0,A+,2.0
21B81A04B3,R2031047,INDIAN TRADITIONAL KNOWLEDGE,15,COMPLE,0.0
21B81A04B3,R2031048,SUMMER INTERNSHIP 2 MONTHS (MANDATORY) A,0,A,1.5
21B81A04B3,R203104C,COMPUTER ARCHITECTURE & ORGANIZATION,28,B,3.0
21B81A04B3,R203105F,DATA STRUCTURES,25,A,3.0
21B81A04B4,R2031041,ANALOG ICS AND APPLICATIONS,17,E,3.0
21B81A04B4,R2031042,ELECTROMAGNETIC WAVES AND TRANSMISSION L,12,F,0.0
21B81A04B4,R2031043,DIGITAL COMMUNICATIONS,19,F,0.0
21B81A04B4,R2031044,ANALOG ICS AND APPLICATIONS LAB,9,C,1.5
21B81A04B4,R2031045,DIGITAL COMMUNICATIONS LAB,13,B,1.5
21B81A04B4,R2031046,DATA STRUCTURES USING JAVA LAB,0,C,2.0
21B81A04B4,R2031047,INDIAN TRADITIONAL KNOWLEDGE,18,COMPLE,0.0
21B81A04B4,R2031048,SUMMER INTERNSHIP 2 MONTHS (MANDATORY) A,0,A,1.5
21B81A04B4,R203104C,COMPUTER ARCHITECTURE & ORGANIZATION,18,D,3.0
21B81A04B4,R203105F,DATA STRUCTURES,12,D,3.0
21B81A04B5,R2031041,ANALOG ICS AND APPLICATIONS,16,D,3.0
21B81A04B5,R2031042,ELECTROMAGNETIC WAVES AND TRANSMISSION L,21,E,3.0
21B81A04B5,R2031043,DIGITAL COMMUNICATIONS,25,C,3.0
21B81A04B5,R2031044,ANALOG ICS AND APPLICATIONS LAB,10,B,1.5
21B81A04B5,R2031045,DIGITAL COMMUNICATIONS LAB,15,A+,1.5
21B81A04B5,R2031046,DATA STRUCTURES USING JAVA LAB,0,A+,2.0
21B81A04B5,R2031047,INDIAN TRADITIONAL KNOWLEDGE,21,COMPLE,0.0
21B81A04B5,R2031048,SUMMER INTERNSHIP 2 MONTHS (MANDATORY) A,0,A,1.5
21B81A04B5,R203104C,COMPUTER ARCHITECTURE & ORGANIZATION,26,B,3.0
21B81A04B5,R203105F,DATA STRUCTURES,21,B,3.0
21B81A04B6,R2031041,ANALOG ICS AND APPLICATIONS,24,B,3.0
21B81A04B6,R2031042,ELECTROMAGNETIC WAVES AND TRANSMISSION L,22,C,3.0
21B81A04B6,R2031043,DIGITAL COMMUNICATIONS,27,C,3.0
21B81A04B6,R2031044,ANALOG ICS AND APPLICATIONS LAB,11,A,1.5
21B81A04B6,R2031045,DIGITAL COMMUNICATIONS LAB,15,A+,1.5
21B81A04B6,R2031046,DATA STRUCTURES USING JAVA LAB,0,A+,2.0
21B81A04B6,R2031047,INDIAN TRADITIONAL KNOWLEDGE,19,COMPLE,0.0
21B81A04B6,R2031048,SUMMER INTERNSHIP 2 MONTHS (MANDATORY) A,0,A+,1.5
21B81A04B6,R203104C,COMPUTER ARCHITECTURE & ORGANIZATION,29,C,3.0
21B81A04B6,R203105F,DATA STRUCTURES,25,A,3.0
21B81A04B7,R2031041,ANALOG ICS AND APPLICATIONS,19,E,3.0
21B81A04B7,R2031042,ELECTROMAGNETIC WAVES AND TRANSMISSION L,17,E,3.0
21B81A04B7,R2031043,DIGITAL COMMUNICATIONS,21,E,3.0
21B81A04B7,R2031044,ANALOG ICS AND APPLICATIONS LAB,12,A,1.5
21B81A04B7,R2031045,DIGITAL COMMUNICATIONS LAB,15,A+,1.5
21B81A04B7,R2031046,DATA STRUCTURES USING JAVA LAB,0,A+,2.0
21B81A04B7,R2031047,INDIAN TRADITIONAL KNOWLEDGE,19,COMPLE,0.0
21B81A04B7,R2031048,SUMMER INTERNSHIP 2 MONTHS (MANDATORY) A,0,A,1.5
21B81A04B7,R203104C,COMPUTER ARCHITECTURE & ORGANIZATION,21,D,3.0
21B81A04B7,R203105F,DATA STRUCTURES,19,F,0.0
21B81A04B8,R2031041,ANALOG ICS AND APPLICATIONS,15,E,3.0
21B81A04B8,R2031042,ELECTROMAGNETIC WAVES AND TRANSMISSION L,11,F,0.0
21B81A04B8,R2031043,DIGITAL COMMUNICATIONS,17,E,3.0
21B81A04B8,R2031044,ANALOG ICS AND APPLICATIONS LAB,9,D,1.5
21B81A04B8,R2031045,DIGITAL COMMUNICATIONS LAB,13,B,1.5
21B81A04B8,R2031046,DATA STRUCTURES USING JAVA LAB,0,A+,2.0
21B81A04B8,R2031047,INDIAN TRADITIONAL KNOWLEDGE,20,COMPLE,0.0
21B81A04B8,R2031048,SUMMER INTERNSHIP 2 MONTHS (MANDATORY) A,0,A+,1.5
21B81A04B8,R203104C,COMPUTER ARCHITECTURE & ORGANIZATION,18,F,0.0
21B81A04B8,R203105F,DATA STRUCTURES,19,E,3.0
21B81A04B9,R2031041,ANALOG ICS AND APPLICATIONS,22,C,3.0
21B81A04B9,R2031042,ELECTROMAGNETIC WAVES AND TRANSMISSION L,27,A,3.0
21B81A04B9,R2031043,DIGITAL COMMUNICATIONS,29,A,3.0
21B81A04B9,R2031044,ANALOG ICS AND APPLICATIONS LAB,13,A,1.5
21B81A04B9,R2031045,DIGITAL COMMUNICATIONS LAB,15,A+,1.5
21B81A04B9,R2031046,DATA STRUCTURES USING JAVA LAB,0,A+,2.0
21B81A04B9,R2031047,INDIAN TRADITIONAL KNOWLEDGE,21,COMPLE,0.0
21B81A04B9,R2031048,SUMMER INTERNSHIP 2 MONTHS (MANDATORY) A,0,A+,1.5
21B81A04B9,R203104C,COMPUTER ARCHITECTURE & ORGANIZATION,28,C,3.0
21B81A04B9,R203105F,DATA STRUCTURES,24,B,3.0
21B81A04C0,R2031041,ANALOG ICS AND APPLICATIONS,22,C,3.0
21B81A04C0,R2031042,ELECTROMAGNETIC WAVES AND TRANSMISSION L,24,F,0.0
21B81A04C0,R2031043,DIGITAL COMMUNICATIONS,23,C,3.0
21B81A04C0,R2031044,ANALOG ICS AND APPLICATIONS LAB,11,A,1.5
21B81A04C0,R2031045,DIGITAL COMMUNICATIONS LAB,15,A+,1.5
21B81A04C0,R2031046,DATA STRUCTURES USING JAVA LAB,0,A+,2.0
21B81A04C0,R2031047,INDIAN TRADITIONAL KNOWLEDGE,22,COMPLE,0.0
21B81A04C0,R2031048,SUMMER INTERNSHIP 2 MONTHS (MANDATORY) A,0,A,1.5
21B81A04C0,R203104C,COMPUTER ARCHITECTURE & ORGANIZATION,25,C,3.0
21B81A04C0,R203105F,DATA STRUCTURES,22,D,3.0
21B81A04C1,R2031041,ANALOG ICS AND APPLICATIONS,24,C,3.0
21B81A04C1,R2031042,ELECTROMAGNETIC WAVES AND TRANSMISSION L,29,C,3.0
21B81A04C1,R2031043,DIGITAL COMMUNICATIONS,29,C,3.0
21B81A04C1,R2031044,ANALOG ICS AND APPLICATIONS LAB,11,A,1.5
21B81A04C1,R2031045,DIGITAL COMMUNICATIONS LAB,15,A+,1.5
21B81A04C1,R2031046,DATA STRUCTURES USING JAVA LAB,0,A,2.0
21B81A04C1,R2031047,INDIAN TRADITIONAL KNOWLEDGE,25,COMPLE,0.0
21B81A04C1,R2031048,SUMMER INTERNSHIP 2 MONTHS (MANDATORY) A,0,A,1.5
21B81A04C1,R203104C,COMPUTER ARCHITECTURE & ORGANIZATION,27,B,3.0
21B81A04C1,R203105F,DATA STRUCTURES,26,C,3.0
21B81A04C2,R2031041,ANALOG ICS AND APPLICATIONS,20,D,3.0
21B81A04C2,R2031042,ELECTROMAGNETIC WAVES AND TRANSMISSION L,25,C,3.0
21B81A04C2,R2031043,DIGITAL COMMUNICATIONS,27,D,3.0
21B81A04C2,R2031044,ANALOG ICS AND APPLICATIONS LAB,12,A,1.5
21B81A04C2,R2031045,DIGITAL COMMUNICATIONS LAB,15,A+,1.5
21B81A04C2,R2031046,DATA STRUCTURES USING JAVA LAB,0,A,2.0
21B81A04C2,R2031047,INDIAN TRADITIONAL KNOWLEDGE,27,COMPLE,0.0
21B81A04C2,R2031048,SUMMER INTERNSHIP 2 MONTHS (MANDATORY) A,0,A,1.5
21B81A04C2,R203104C,COMPUTER ARCHITECTURE & ORGANIZATION,27,B,3.0
21B81A04C2,R203105F,DATA STRUCTURES,22,B,3.0
21B81A04C3,R2031041,ANALOG ICS AND APPLICATIONS,13,E,3.0
21B81A04C3,R2031042,ELECTROMAGNETIC WAVES AND TRANSMISSION L,21,F,0.0
21B81A04C3,R2031043,DIGITAL COMMUNICATIONS,26,F,0.0
21B81A04C3,R2031044,ANALOG ICS AND APPLICATIONS LAB,8,C,1.5
21B81A04C3,R2031045,DIGITAL COMMUNICATIONS LAB,12,A,1.5
21B81A04C3,R2031046,DATA STRUCTURES USING JAVA LAB,0,B,2.0
21B81A04C3,R2031047,INDIAN TRADITIONAL KNOWLEDGE,25,COMPLE,0.0
21B81A04C3,R2031048,SUMMER INTERNSHIP 2 MONTHS (MANDATORY) A,0,A,1.5
21B81A04C3,R203104C,COMPUTER ARCHITECTURE & ORGANIZATION,22,D,3.0
21B81A04C3,R203105F,DATA STRUCTURES,14,E,3.0
21B81A04C4,R2031041,ANALOG ICS AND APPLICATIONS,22,C,3.0
21B81A04C4,R2031042,ELECTROMAGNETIC WAVES AND TRANSMISSION L,22,D,3.0
21B81A04C4,R2031043,DIGITAL COMMUNICATIONS,24,C,3.0
21B81A04C4,R2031044,ANALOG ICS AND APPLICATIONS LAB,12,A,1.5
21B81A04C4,R2031045,DIGITAL COMMUNICATIONS LAB,15,A+,1.5
21B81A04C4,R2031046,DATA STRUCTURES USING JAVA LAB,0,A+,2.0
21B81A04C4,R2031047,INDIAN TRADITIONAL KNOWLEDGE,25,COMPLE,0.0
21B81A04C4,R2031048,SUMMER INTERNSHIP 2 MONTHS (MANDATORY) A,0,A,1.5
21B81A04C4,R203104C,COMPUTER ARCHITECTURE & ORGANIZATION,28,B,3.0
21B81A04C4,R203105F,DATA STRUCTURES,24,B,3.0
21B81A04C5,R2031041,ANALOG ICS AND APPLICATIONS,17,E,3.0
21B81A04C5,R2031042,ELECTROMAGNETIC WAVES AND TRANSMISSION L,18,E,3.0
21B81A04C5,R2031043,DIGITAL COMMUNICATIONS,22,E,3.0
21B81A04C5,R2031044,ANALOG ICS AND APPLICATIONS LAB,12,A,1.5
21B81A04C5,R2031045,DIGITAL COMMUNICATIONS LAB,15,A+,1.5
21B81A04C5,R2031046,DATA STRUCTURES USING JAVA LAB,0,A+,2.0
21B81A04C5,R2031047,INDIAN TRADITIONAL KNOWLEDGE,26,COMPLE,0.0
21B81A04C5,R2031048,SUMMER INTERNSHIP 2 MONTHS (MANDATORY) A,0,A,1.5
21B81A04C5,R203104C,COMPUTER ARCHITECTURE & ORGANIZATION,23,C,3.0
21B81A04C5,R203105F,DATA STRUCTURES,18,B,3.0
21B81A04C6,R2031041,ANALOG ICS AND APPLICATIONS,26,B,3.0
21B81A04C6,R2031042,ELECTROMAGNETIC WAVES AND TRANSMISSION L,23,D,3.0
21B81A04C6,R2031043,DIGITAL COMMUNICATIONS,27,D,3.0
21B81A04C6,R2031044,ANALOG ICS AND APPLICATIONS LAB,12,A,1.5
21B81A04C6,R2031045,DIGITAL COMMUNICATIONS LAB,15,A+,1.5
21B81A04C6,R2031046,DATA STRUCTURES USING JAVA LAB,0,A,2.0
21B81A04C6,R2031047,INDIAN TRADITIONAL KNOWLEDGE,22,COMPLE,0.0
21B81A04C6,R2031048,SUMMER INTERNSHIP 2 MONTHS (MANDATORY) A,0,A+,1.5
21B81A04C6,R203104C,COMPUTER ARCHITECTURE & ORGANIZATION,26,C,3.0
21B81A04C6,R203105F,DATA STRUCTURES,22,B,3.0
21B81A04C7,R2031041,ANALOG ICS AND APPLICATIONS,16,E,3.0
21B81A04C7,R2031042,ELECTROMAGNETIC WAVES AND TRANSMISSION L,13,F,0.0
21B81A04C7,R2031043,DIGITAL COMMUNICATIONS,20,F,0.0
21B81A04C7,R2031044,ANALOG ICS AND APPLICATIONS LAB,8,B,1.5
21B81A04C7,R2031045,DIGITAL COMMUNICATIONS LAB,10,B,1.5
21B81A04C7,R2031046,DATA STRUCTURES USING JAVA LAB,0,D,2.0
21B81A04C7,R2031047,INDIAN TRADITIONAL KNOWLEDGE,21,COMPLE,0.0
21B81A04C7,R2031048,SUMMER INTERNSHIP 2 MONTHS (MANDATORY) A,0,A,1.5
21B81A04C7,R203104C,COMPUTER ARCHITECTURE & ORGANIZATION,21,E,3.0
21B81A04C7,R203105F,DATA STRUCTURES,17,E,3.0
21B81A04C8,R2031041,ANALOG ICS AND APPLICATIONS,20,C,3.0
21B81A04C8,R2031042,ELECTROMAGNETIC WAVES AND TRANSMISSION L,22,D,3.0
21B81A04C8,R2031043,DIGITAL COMMUNICATIONS,25,E,3.0
21B81A04C8,R2031044,ANALOG ICS AND APPLICATIONS LAB,13,A,1.5
21B81A04C8,R2031045,DIGITAL COMMUNICATIONS LAB,15,A,1.5
21B81A04C8,R2031046,DATA STRUCTURES USING JAVA LAB,0,A+,2.0
21B81A04C8,R2031047,INDIAN TRADITIONAL KNOWLEDGE,23,COMPLE,0.0
21B81A04C8,R2031048,SUMMER INTERNSHIP 2 MONTHS (MANDATORY) A,0,A,1.5
21B81A04C8,R203104C,COMPUTER ARCHITECTURE & ORGANIZATION,26,B,3.0
21B81A04C8,R203105F,DATA STRUCTURES,23,C,3.0
21B81A04C9,R2031041,ANALOG ICS AND APPLICATIONS,18,D,3.0
21B81A04C9,R2031042,ELECTROMAGNETIC WAVES AND TRANSMISSION L,21,D,3.0
21B81A04C9,R2031043,DIGITAL COMMUNICATIONS,25,D,3.0
21B81A04C9,R2031044,ANALOG ICS AND APPLICATIONS LAB,10,B,1.5
21B81A04C9,R2031045,DIGITAL COMMUNICATIONS LAB,15,A+,1.5
21B81A04C9,R2031046,DATA STRUCTURES USING JAVA LAB,0,A+,2.0
21B81A04C9,R2031047,INDIAN TRADITIONAL KNOWLEDGE,25,COMPLE,0.0
21B81A04C9,R2031048,SUMMER INTERNSHIP 2 MONTHS (MANDATORY) A,0,B,1.5
21B81A04C9,R203104C,COMPUTER ARCHITECTURE & ORGANIZATION,22,D,3.0
21B81A04C9,R203105F,DATA STRUCTURES,23,C,3.0
21B81A04D0,R2031041,ANALOG ICS AND APPLICATIONS,20,C,3.0
21B81A04D0,R2031042,ELECTROMAGNETIC WAVES AND TRANSMISSION L,23,C,3.0
21B81A04D0,R2031043,DIGITAL COMMUNICATIONS,22,D,3.0
21B81A04D0,R2031044,ANALOG ICS AND APPLICATIONS LAB,15,A+,1.5
21B81A04D0,R2031045,DIGITAL COMMUNICATIONS LAB,11,B,1.5
21B81A04D0,R2031046,DATA STRUCTURES USING JAVA LAB,0,A+,2.0
21B81A04D0,R2031047,INDIAN TRADITIONAL KNOWLEDGE,18,COMPLE,0.0
21B81A04D0,R2031048,SUMMER INTERNSHIP 2 MONTHS (MANDATORY) A,0,A,1.5
21B81A04D0,R203104C,COMPUTER ARCHITECTURE & ORGANIZATION,22,D,3.0
21B81A04D0,R203105F,DATA STRUCTURES,23,C,3.0
21B81A04D1,R2031041,ANALOG ICS AND APPLICATIONS,22,C,3.0
21B81A04D1,R2031042,ELECTROMAGNETIC WAVES AND TRANSMISSION L,23,C,3.0
21B81A04D1,R2031043,DIGITAL COMMUNICATIONS,23,ABSENT,0.0
21B81A04D1,R2031044,ANALOG ICS AND APPLICATIONS LAB,15,A+,1.5
21B81A04D1,R2031045,DIGITAL COMMUNICATIONS LAB,12,A,1.5
21B81A04D1,R2031046,DATA STRUCTURES USING JAVA LAB,0,A+,2.0
21B81A04D1,R2031047,INDIAN TRADITIONAL KNOWLEDGE,17,COMPLE,0.0
21B81A04D1,R2031048,SUMMER INTERNSHIP 2 MONTHS (MANDATORY) A,0,A,1.5
21B81A04D1,R203104C,COMPUTER ARCHITECTURE & ORGANIZATION,25,C,3.0
21B81A04D1,R203105F,DATA STRUCTURES,22,B,3.0
21B81A04D2,R2031041,ANALOG ICS AND APPLICATIONS,15,F,0.0
21B81A04D2,R2031042,ELECTROMAGNETIC WAVES AND TRANSMISSION L,11,E,3.0
21B81A04D2,R2031043,DIGITAL COMMUNICATIONS,12,F,0.0
21B81A04D2,R2031044,ANALOG ICS AND APPLICATIONS LAB,6,D,1.5
21B81A04D2,R2031045,DIGITAL COMMUNICATIONS LAB,7,C,1.5
21B81A04D2,R2031046,DATA STRUCTURES USING JAVA LAB,0,D,2.0
21B81A04D2,R2031047,INDIAN TRADITIONAL KNOWLEDGE,18,COMPLE,0.0
21B81A04D2,R2031048,SUMMER INTERNSHIP 2 MONTHS (MANDATORY) A,0,A,1.5
21B81A04D2,R203104C,COMPUTER ARCHITECTURE & ORGANIZATION,14,D,3.0
21B81A04D2,R203105F,DATA STRUCTURES,15,E,3.0
21B81A04D3,R2031041,ANALOG ICS AND APPLICATIONS,3,F,0.0
21B81A04D3,R2031042,ELECTROMAGNETIC WAVES AND TRANSMISSION L,5,F,0.0
21B81A04D3,R2031043,DIGITAL COMMUNICATIONS,6,F,0.0
21B81A04D3,R2031044,ANALOG ICS AND APPLICATIONS LAB,2,ABSENT,0.0
21B81A04D3,R2031045,DIGITAL COMMUNICATIONS LAB,5,ABSENT,0.0
21B81A04D3,R2031046,DATA STRUCTURES USING JAVA LAB,0,ABSENT,0.0
21B81A04D3,R2031047,INDIAN TRADITIONAL KNOWLEDGE,0,COMPLE,0.0
21B81A04D3,R2031048,SUMMER INTERNSHIP 2 MONTHS (MANDATORY) A,0,ABSENT,0.0
21B81A04D3,R203104C,COMPUTER ARCHITECTURE & ORGANIZATION,4,F,0.0
21B81A04D3,R203105F,DATA STRUCTURES,4,F,0.0
21B81A04D4,R2031041,ANALOG ICS AND APPLICATIONS,17,C,3.0
21B81A04D4,R2031042,ELECTROMAGNETIC WAVES AND TRANSMISSION L,24,D,3.0
21B81A04D4,R2031043,DIGITAL COMMUNICATIONS,25,F,0.0
21B81A04D4,R2031044,ANALOG ICS AND APPLICATIONS LAB,12,A,1.5
21B81A04D4,R2031045,DIGITAL COMMUNICATIONS LAB,10,C,1.5
21B81A04D4,R2031046,DATA STRUCTURES USING JAVA LAB,0,A,2.0
21B81A04D4,R2031047,INDIAN TRADITIONAL KNOWLEDGE,17,COMPLE,0.0
21B81A04D4,R2031048,SUMMER INTERNSHIP 2 MONTHS (MANDATORY) A,0,A+,1.5
21B81A04D4,R203104C,COMPUTER ARCHITECTURE & ORGANIZATION,24,C,3.0
21B81A04D4,R203105F,DATA STRUCTURES,22,B,3.0
21B81A04D5,R2031041,ANALOG ICS AND APPLICATIONS,19,D,3.0
21B81A04D5,R2031042,ELECTROMAGNETIC WAVES AND TRANSMISSION L,25,C,3.0
21B81A04D5,R2031043,DIGITAL COMMUNICATIONS,24,C,3.0
21B81A04D5,R2031044,ANALOG ICS AND APPLICATIONS LAB,12,A,1.5
21B81A04D5,R2031045,DIGITAL COMMUNICATIONS LAB,13,A,1.5
21B81A04D5,R2031046,DATA STRUCTURES USING JAVA LAB,0,A+,2.0
21B81A04D5,R2031047,INDIAN TRADITIONAL KNOWLEDGE,18,COMPLE,0.0
21B81A04D5,R2031048,SUMMER INTERNSHIP 2 MONTHS (MANDATORY) A,0,B,1.5
21B81A04D5,R203104C,COMPUTER ARCHITECTURE & ORGANIZATION,24,B,3.0
21B81A04D5,R203105F,DATA STRUCTURES,25,B,3.0
21B81A04D6,R2031041,ANALOG ICS AND APPLICATIONS,5,F,0.0
21B81A04D6,R2031042,ELECTROMAGNETIC WAVES AND TRANSMISSION L,6,F,0.0
21B81A04D6,R2031043,DIGITAL COMMUNICATIONS,10,F,0.0
21B81A04D6,R2031044,ANALOG ICS AND APPLICATIONS LAB,2,F,0.0
21B81A04D6,R2031045,DIGITAL COMMUNICATIONS LAB,5,F,0.0
21B81A04D6,R2031046,DATA STRUCTURES USING JAVA LAB,0,F,0.0
21B81A04D6,R2031047,INDIAN TRADITIONAL KNOWLEDGE,18,COMPLE,0.0
21B81A04D6,R2031048,SUMMER INTERNSHIP 2 MONTHS (MANDATORY) A,0,B,1.5
21B81A04D6,R203104C,COMPUTER ARCHITECTURE & ORGANIZATION,10,F,0.0
21B81A04D6,R203105F,DATA STRUCTURES,4,F,0.0
21B81A04D7,R2031041,ANALOG ICS AND APPLICATIONS,18,D,3.0
21B81A04D7,R2031042,ELECTROMAGNETIC WAVES AND TRANSMISSION L,20,D,3.0
21B81A04D7,R2031043,DIGITAL COMMUNICATIONS,21,E,3.0
21B81A04D7,R2031044,ANALOG ICS AND APPLICATIONS LAB,11,A,1.5
21B81A04D7,R2031045,DIGITAL COMMUNICATIONS LAB,10,B,1.5
21B81A04D7,R2031046,DATA STRUCTURES USING JAVA LAB,0,A+,2.0
21B81A04D7,R2031047,INDIAN TRADITIONAL KNOWLEDGE,18,COMPLE,0.0
21B81A04D7,R2031048,SUMMER INTERNSHIP 2 MONTHS (MANDATORY) A,0,A,1.5
21B81A04D7,R203104C,COMPUTER ARCHITECTURE & ORGANIZATION,19,E,3.0
